,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
23771,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.7786,,,0.0,-0.0,-5.1735,,0.0,0.0321,30000,0.0,4.6506,1.2599,0.0791,,,0.0,0.0,id_50,-0.2572,,,0.0,2.4127,0.0078,,5.4178,,,0.0,147096,,997
23795,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,2.2129,,,0.0,0.0,-7.3415,,0.0,1.6829,30000,0.0,1.4869,0.0537,0.2268,,,0.0,0.0,id_50,-0.0568,,,0.0,2.6985,0.0061,,4.9433,,,0.0,147097,,998
23819,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.2926,,,-0.0,-0.0,-6.2469,,0.0,1.261,30000,0.0,4.1629,0.0639,0.2598,,,0.0,0.0,id_50,-1.4737,,,0.0,3.307,-0.0327,,10.1543,,,0.0,147098,,999
23843,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.467,,,0.0,0.0,-1.7449,,0.0,0.0686,30000,0.0,4.1481,-0.0188,0.4783,,,0.0,0.0,id_50,-0.0566,,,0.0,-0.2844,-0.0023,,1.093,,,0.0,147099,,1000
23867,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.041,,,0.0,0.0,-2.2169,,0.0,0.4812,30000,0.0,4.3197,0.0115,0.2694,,,0.0,0.0,id_50,-0.0909,,,0.0,0.7413,-0.0007,,0.8461,,,0.0,147100,,1001
23891,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.3444,,,0.0,0.0,-2.581,,0.0,2.0529,30000,0.0,2.625,-0.0674,-0.2051,,,0.0,0.0,id_50,-0.0419,,,0.0,0.6876,0.0024,,2.4968,,,0.0,147101,,1002
23915,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.967,,,0.0,-0.0,-2.9831,,0.0,0.5927,30000,0.0,4.0907,0.0101,0.4329,,,0.0,-0.0,id_50,-0.1696,,,0.0,-0.3106,0.0002,,1.4603,,,0.0,147102,,1003
23939,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.6384,,,0.0,-0.0,-3.8385,,0.0,0.541,30000,0.0,2.3011,-0.0921,0.5688,,,0.0,-0.0,id_50,-0.005,,,0.0,-0.3898,-0.0099,,2.5872,,,0.0,147103,,1004
23963,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2109,,,0.0,0.0,-3.8092,,0.0,0.5421,30000,0.0,2.526,-0.1213,0.4386,,,0.0,0.0,id_50,-0.0346,,,0.0,0.4933,-0.0009,,2.7028,,,0.0,147104,,1005
23987,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.9017,,,0.0,0.0,-1.1462,,0.0,-0.0048,30000,0.0,2.249,-0.0162,0.6667,,,0.0,0.0,id_50,-1.5035,,,0.0,0.0758,-0.0073,,7.837,,,0.0,147105,,1006
24011,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.428,,,-0.0,-0.0,1.8983,,0.0,-0.1351,30000,0.0,1.1723,-0.0029,0.1852,,,0.0,0.0,id_50,-1.3287,,,0.0,-0.3996,-0.0062,,5.2169,,,0.0,147106,,1007
24035,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,9.6459,,,-0.0,0.0,0.2353,,0.0,-0.0227,30000,0.0,6.6716,0.1055,0.2283,,,0.0,0.0,id_50,3.8479,,,0.0,1.5662,0.4527,,3.2328,,,0.0,147107,,1008
24059,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3447,,,-0.0,0.0,-0.93,,0.0,-0.0198,30000,0.0,2.9412,0.0058,0.0084,,,0.0,0.0,id_50,0.6301,,,0.0,0.4302,0.0146,,-0.484,,,0.0,147108,,1009
24083,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.2395,,,-0.0,0.0,5.9488,,0.0,-0.0313,30000,0.0,4.3507,0.0476,0.2096,,,0.0,0.0,id_50,-0.947,,,0.0,-2.9487,0.0124,,2.9481,,,0.0,147109,,1010
24107,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.4504,,,0.0,0.0,5.2596,,0.0,-0.0102,30000,0.0,2.3497,-0.1885,0.1823,,,0.0,0.0,id_50,-1.128,,,0.0,-2.6588,-0.0548,,2.0489,,,0.0,147110,,1011
24131,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,8.2781,,,-0.0,0.0,-0.7461,,0.0,-0.0,30000,0.0,6.0332,-0.0016,0.449,,,0.0,0.0,id_50,-0.6913,,,0.0,0.0221,-0.0238,,9.2698,,,0.0,147111,,1012
24155,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.2919,,,0.0,-0.0,3.0742,,0.0,-0.7391,30000,0.0,4.9512,0.0008,0.1825,,,0.0,0.0,id_50,-0.3743,,,0.0,-1.068,0.1565,,6.0594,,,0.0,147112,,1013
24179,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,11.43,,,-0.0,-0.0,0.4205,,0.0,-0.0,30000,0.0,6.8527,-0.0217,0.0807,,,0.0,0.0,id_50,5.6175,,,0.0,0.9249,0.8258,,3.5823,,,0.0,147113,,1014
24203,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.0393,,,-0.0,-0.0,0.1092,,0.0,-0.0,30000,0.0,4.2307,0.0886,0.0244,,,0.0,0.0,id_50,2.5442,,,0.0,0.6749,-0.0283,,-0.3737,,,0.0,147114,,1015
24227,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.6995,,,0.0,0.0,5.7438,,0.0,0.0,30000,0.0,6.7715,-0.0132,0.0716,,,0.0,0.0,id_50,-0.422,,,0.0,-1.8311,0.0552,,4.0951,,,0.0,147115,,1016
24251,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.6682,,,-0.0,-0.0,8.6177,,0.0,-1.238,30000,0.0,6.5543,0.0032,-0.0308,,,0.0,0.0,id_50,-0.3487,,,0.0,-2.6815,0.0812,,1.2652,,,0.0,147116,,1017
24275,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,2.7015,,,-0.0,0.0,0.0837,,0.0,-0.0872,30000,0.0,1.1708,0.01,0.0672,,,0.0,0.0,id_50,-0.4536,,,0.0,0.1473,0.0,,2.934,,,0.0,147117,,1018
24299,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0911,,,-0.0,-0.0,5.0342,,0.0,-0.138,30000,0.0,0.7968,-0.6535,0.0564,,,0.0,0.0,id_50,-0.1428,,,0.0,-2.3233,0.0,,-1.7418,,,0.0,147118,,1019
24323,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.6369,,,0.0,0.0,-0.9059,,0.0,1.0874,30000,0.0,-0.1034,0.0586,0.0143,,,0.0,0.0,id_50,0.0474,,,0.0,0.598,-0.0,,0.7372,,,0.0,147119,,1020
24347,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4308,,,0.0,0.0,0.9124,,0.0,0.7178,30000,0.0,1.3937,0.0629,-0.1055,,,0.0,0.0,id_50,0.0884,,,0.0,-0.171,-0.0,,-0.0742,,,0.0,147120,,1021
24371,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0639,,,0.0,0.0,-0.0758,,0.0,-0.0458,30000,0.0,-0.021,-0.0164,0.0456,,,0.0,0.0,id_50,0.006,,,0.0,0.0043,-0.0,,0.0182,,,0.0,147121,,1022
24395,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4737,,,-0.0,-0.0,0.36,,0.0,-0.1975,30000,0.0,0.0393,-0.0528,0.0656,,,0.0,-0.0,id_50,0.009,,,0.0,-0.2354,-0.0,,-0.4227,,,0.0,147122,,1023
24419,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.5813,,,0.0,0.0,-2.7393,,0.0,-0.2691,30000,0.0,3.1126,0.9135,-0.1341,,,0.0,0.0,id_50,0.5928,,,0.0,5.2314,-0.0,,-1.0139,,,0.0,147123,,1024
24443,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0425,,,0.0,-0.0,0.0075,,0.0,-0.0044,30000,0.0,0.0695,-0.0181,-0.0121,,,0.0,0.0,id_50,0.0036,,,0.0,0.0561,0.0,,0.0097,,,0.0,147124,,1025
24467,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.9468,,,0.0,0.0,-2.72,,0.0,0.4907,30000,0.0,-0.0133,0.0141,-0.4195,,,0.0,-0.0,id_50,-0.2881,,,0.0,2.1666,-0.0,,1.7029,,,0.0,147125,,1026
24491,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.3643,,,0.0,0.0,-2.4521,,0.0,0.3605,30000,0.0,0.1409,0.0193,-0.456,,,0.0,0.0,id_50,-0.3048,,,0.0,1.9145,-0.0,,1.2829,,,0.0,147126,,1027
24515,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.7933,,,-0.0,0.0,-1.1012,,0.0,0.1074,30000,0.0,0.9791,-0.0006,0.0534,,,0.0,0.0,id_50,-0.0337,,,0.0,0.1296,-0.0,,0.0517,,,0.0,147127,,1028
24539,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2253,,,0.0,0.0,-0.6306,,0.0,0.145,30000,0.0,-0.2181,-0.0287,0.035,,,0.0,-0.0,id_50,-0.1127,,,0.0,0.1202,0.0,,0.2464,,,0.0,147128,,1029
24563,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0032,,,0.0,0.0,0.0401,,0.0,-0.0039,30000,0.0,-0.0324,-0.002,0.0216,,,0.0,0.0,id_50,-0.0066,,,0.0,-0.0754,0.0,,0.0293,,,0.0,147129,,1030
24587,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1074,,,-0.0,-0.0,-0.1916,,0.0,0.0542,30000,0.0,-0.0779,-0.01,0.0242,,,0.0,0.0,id_50,0.0103,,,0.0,0.0871,-0.0,,0.1332,,,0.0,147130,,1031
24611,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0453,,,0.0,0.0,0.0275,,0.0,-0.0326,30000,0.0,-0.1825,-0.0026,0.0209,,,0.0,0.0,id_50,0.0313,,,0.0,-0.0929,-0.0,,0.003,,,0.0,147131,,1032
24635,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.2509,,,-0.0,0.0,0.0924,,0.0,-0.2318,30000,0.0,-0.102,-0.0065,-0.0041,,,0.0,0.0,id_50,-0.1007,,,0.0,-0.0359,0.0,,0.0356,,,0.0,147132,,1033
24659,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0139,,,0.0,0.0,-0.0313,,0.0,0.0065,30000,0.0,-0.3188,-0.0016,-0.0031,,,0.0,0.0,id_50,-0.0468,,,0.0,0.0245,0.0,,0.0379,,,0.0,147133,,1034
24683,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0659,,,0.0,0.0,0.001,,0.0,-0.0473,30000,0.0,-0.1152,-0.0077,0.0027,,,0.0,0.0,id_50,-0.0154,,,0.0,-0.0007,0.0,,0.0014,,,0.0,147134,,1035
24707,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1133,,,0.0,-0.0,-0.3534,,0.0,-0.0351,30000,0.0,0.8361,-0.0015,-0.0617,,,0.0,0.0,id_50,0.0374,,,0.0,-0.6232,-0.0,,1.1507,,,0.0,147135,,1036
24731,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.5626,,,-0.0,-0.0,-0.7358,,0.0,0.1063,30000,0.0,0.1545,0.0811,0.0723,,,0.0,0.0,id_50,-0.004,,,0.0,0.6089,-0.0,,0.4337,,,0.0,147136,,1037
24755,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4418,,,-0.0,-0.0,-1.6989,,0.0,0.295,30000,0.0,0.6121,0.2879,0.134,,,0.0,0.0,id_50,-0.0513,,,0.0,1.4906,0.0,,0.9844,,,0.0,147137,,1038
24779,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.0131,,,0.0,0.0,-1.0815,,0.0,0.3999,30000,0.0,0.1256,0.0314,-0.0011,,,0.0,0.0,id_50,-0.0191,,,0.0,1.1797,-0.0,,0.5037,,,0.0,147138,,1039
24803,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1285,,,-0.0,-0.0,-0.5988,,0.0,0.4696,30000,0.0,0.2464,-0.0227,-0.0885,,,0.0,0.0,id_50,-0.0249,,,0.0,0.9478,-0.0,,0.4459,,,0.0,147139,,1040
24827,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.7139,,,-0.0,0.0,-2.1555,,0.0,0.8675,30000,0.0,0.48,0.1247,-0.0881,,,0.0,0.0,id_50,-0.0595,,,0.0,2.7146,-0.0,,1.3101,,,0.0,147140,,1041
24851,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.9586,,,-0.0,-0.0,-2.1069,,0.0,0.7936,30000,0.0,1.4613,0.1974,-0.1297,,,0.0,0.0,id_50,-0.0469,,,0.0,2.8931,0.0,,1.3581,,,0.0,147141,,1042
24875,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.0743,,,0.0,0.0,-1.4989,,0.0,-0.4666,30000,0.0,-0.0856,0.2246,-0.0588,,,0.0,0.0,id_50,-0.0684,,,0.0,1.335,0.0,,1.6075,,,0.0,147142,,1043
24899,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.7721,,,0.0,0.0,-0.3084,,0.0,-0.3538,30000,0.0,-0.5793,-0.0362,0.2155,,,0.0,0.0,id_50,-0.0555,,,0.0,0.4406,0.0,,0.8699,,,0.0,147143,,1044
24923,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0071,,,-0.0,-0.0,0.0823,,0.0,-0.0539,30000,0.0,0.3457,0.0395,0.0478,,,0.0,0.0,id_50,0.0162,,,0.0,0.0093,0.0,,-0.1342,,,0.0,147144,,1045
24947,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1986,,,0.0,-0.0,0.5446,,0.0,-0.3349,30000,0.0,1.8805,-0.0011,0.1721,,,0.0,0.0,id_50,0.1404,,,0.0,-0.5397,-0.0,,-0.1798,,,0.0,147145,,1046
24971,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.832,,,0.0,-0.0,-6.2682,,0.0,1.7943,30000,0.0,0.4278,0.4524,-1.1156,,,0.0,0.0,id_50,-0.4469,,,0.0,5.695,0.0,,4.721,,,0.0,147146,,1047
24995,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.2293,,,0.0,0.0,-3.4563,,0.0,0.81,30000,0.0,1.2244,0.5035,-0.6177,,,0.0,0.0,id_50,-0.2073,,,0.0,4.2125,0.0,,2.9847,,,0.0,147147,,1048
25019,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1021,,,0.0,0.0,-1.2135,,0.0,0.1192,30000,0.0,2.8282,-0.1151,-0.0421,,,0.0,0.0,id_50,-0.0581,,,0.0,0.5745,-0.0,,1.8372,,,0.0,147148,,1049
25043,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,3.2463,,,0.0,0.0,-4.277,,0.0,0.5174,30000,0.0,3.7538,-0.0002,0.0306,,,0.0,0.0,id_50,-0.4288,,,0.0,2.505,-0.0,,4.8994,,,0.0,147149,,1050
25067,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.9509,,,0.0,0.0,-2.2937,,0.0,-0.0299,30000,0.0,1.5589,0.0931,-0.0163,,,0.0,0.0,id_50,-0.3594,,,0.0,0.8189,-0.0,,2.7381,,,0.0,147150,,1051
25091,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.747,,,-0.0,-0.0,0.1669,,0.0,-0.0401,30000,0.0,0.7298,-0.005,0.0401,,,0.0,0.0,id_50,-0.2817,,,0.0,0.1053,-0.0,,2.7615,,,0.0,147151,,1052
25115,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.1841,,,0.0,0.0,0.9227,,0.0,-0.004,30000,0.0,1.306,-0.0123,-0.1365,,,0.0,0.0,id_50,-0.3223,,,0.0,-0.4115,-0.0,,2.148,,,0.0,147152,,1053
25139,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.6369,,,0.0,-0.0,-0.6877,,0.0,0.4461,30000,0.0,0.8972,-0.0234,-0.0214,,,0.0,0.0,id_50,-0.0055,,,0.0,0.2721,-0.0,,0.6568,,,0.0,147153,,1054
25163,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.256,,,-0.0,0.0,-0.7511,,0.0,1.1404,30000,0.0,0.3013,-0.0218,-0.093,,,0.0,0.0,id_50,-0.0073,,,0.0,0.5011,0.0,,0.4878,,,0.0,147154,,1055
25187,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1683,,,-0.0,0.0,-0.4024,,0.0,0.3694,30000,0.0,0.1154,-0.0948,-0.0977,,,0.0,0.0,id_50,-0.0003,,,0.0,-0.0184,0.0,,0.076,,,0.0,147155,,1056
25211,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.9323,,,0.0,-0.0,-3.12,,0.0,0.1598,30000,0.0,-0.3217,0.9085,-0.4897,,,0.0,0.0,id_50,0.0627,,,0.0,1.8152,0.0,,1.5958,,,0.0,147156,,1057
25235,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,4.0015,,,-0.0,0.0,-2.2873,,0.0,0.3653,30000,0.0,3.2586,0.0735,0.3336,,,0.0,0.0,id_50,-0.4036,,,0.0,0.2598,-0.0,,5.6603,,,0.0,147157,,1058
25259,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.0759,,,-0.0,-0.0,-6.5934,,0.0,1.0422,30000,0.0,3.4818,-0.0938,-0.252,,,0.0,0.0,id_50,-0.5345,,,0.0,6.4519,0.0,,2.0553,,,0.0,147158,,1059
25283,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,7.0114,,,0.0,-0.0,-2.6566,,0.0,2.8221,30000,0.0,0.8244,0.0534,-0.4146,,,0.0,0.0,id_50,-0.4872,,,0.0,1.5479,0.0,,6.1465,,,0.0,147159,,1060
25307,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.7503,,,0.0,0.0,-2.3176,,0.0,-0.0054,30000,0.0,5.9533,-0.0215,0.2894,,,0.0,0.0,id_50,-1.3065,,,0.0,-0.0731,-0.0,,6.1851,,,0.0,147160,,1061
25331,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.1923,,,-0.0,-0.0,-4.2809,,0.0,0.512,30000,0.0,3.6608,-0.0907,-0.2966,,,0.0,0.0,id_50,-0.2244,,,0.0,3.9137,-0.0,,1.6593,,,0.0,147161,,1062
25355,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,5.6146,,,-0.0,-0.0,-2.3236,,0.0,1.8856,30000,0.0,2.6223,0.0782,-0.1348,,,0.0,0.0,id_50,-0.624,,,0.0,1.3594,-0.0,,5.3738,,,0.0,147162,,1063
25379,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.042,,,0.0,-0.0,-0.0032,,0.0,0.0276,30000,0.0,0.016,0.0078,-0.017,,,0.0,0.0,id_50,0.0016,,,0.0,0.0078,-0.0,,0.0173,,,0.0,147163,,1064
25403,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1626,,,-0.0,0.0,0.0858,,0.0,0.0065,30000,0.0,0.5411,-0.0491,-0.0459,,,0.0,0.0,id_50,-0.0071,,,0.0,-0.1413,0.0,,-0.0116,,,0.0,147164,,1065
25427,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2677,,,-0.0,0.0,-0.3867,,0.0,-0.0063,30000,0.0,0.6915,0.0053,-0.0832,,,0.0,0.0,id_50,0.1661,,,0.0,0.7372,-0.0,,-0.1648,,,0.0,147165,,1066
25451,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3972,,,-0.0,-0.0,0.0567,,0.0,0.0821,30000,0.0,0.7927,0.0335,0.0348,,,0.0,0.0,id_50,0.2241,,,0.0,0.0965,-0.0,,-0.9251,,,0.0,147166,,1067
25475,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.6494,,,-0.0,0.0,-1.155,,0.0,0.1838,30000,0.0,0.8981,-0.047,-0.3591,,,0.0,0.0,id_50,-0.1007,,,0.0,4.3964,-0.0,,-0.269,,,0.0,147167,,1068
25499,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.8734,,,-0.0,0.0,-0.6457,,0.0,0.2597,30000,0.0,0.9065,-0.0265,-0.0424,,,0.0,0.0,id_50,-0.0125,,,0.0,1.1262,-0.0,,0.2144,,,0.0,147168,,1069
25523,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.1622,,,0.0,-0.0,-0.1895,,0.0,0.0031,30000,0.0,0.9149,0.0422,-0.0095,,,0.0,0.0,id_50,0.0139,,,0.0,-0.0103,0.0065,,-0.0186,,,0.0,147169,,1070
25547,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.5273,,,0.0,-0.0,0.0752,,0.0,0.0,30000,0.0,0.8209,0.0854,0.0061,,,0.0,0.0,id_50,-0.072,,,0.0,-0.0201,-0.0244,,0.4771,,,0.0,147170,,1071
25571,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.8342,,,0.0,-0.0,-1.2596,,0.0,0.0302,30000,0.0,0.8392,0.0462,0.1092,,,0.0,0.0,id_50,-0.1806,,,0.0,0.2739,0.001,,1.8139,,,0.0,147171,,1072
25595,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.5806,,,-0.0,0.0,0.6412,,0.0,-0.0238,30000,0.0,0.8021,-0.6396,0.2699,,,0.0,0.0,id_50,-0.1098,,,0.0,-0.7176,0.0954,,-0.0964,,,0.0,147172,,1073
25619,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2839,,,0.0,-0.0,0.3396,,0.0,-0.0645,30000,0.0,1.4746,0.0064,0.0162,,,0.0,0.0,id_50,-0.1236,,,0.0,-0.3094,0.0418,,0.3775,,,0.0,147173,,1074
25643,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.5362,,,0.0,0.0,0.441,,0.0,0.0426,30000,0.0,0.5991,-0.5793,-0.2615,,,0.0,0.0,id_50,3.6681,,,0.0,-0.3662,-0.0231,,-3.4578,,,0.0,147174,,1075
25667,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.8475,,,-0.0,-0.0,0.8801,,0.0,-0.0002,30000,0.0,2.4833,0.0584,0.2367,,,0.0,0.0,id_50,-0.3937,,,0.0,-0.0632,-0.2219,,2.3513,,,0.0,147175,,1076
25691,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.4349,,,-0.0,-0.0,-2.2869,,0.0,-0.0855,30000,0.0,1.9062,0.8723,-0.2493,,,0.0,0.0,id_50,0.1421,,,0.0,2.4392,0.1573,,0.4457,,,0.0,147176,,1077
25715,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.6563,,,-0.0,-0.0,-3.8783,,0.0,0.0276,30000,0.0,2.8593,1.3503,-0.9026,,,0.0,-0.0,id_50,1.6336,,,0.0,3.7488,0.0282,,-0.3514,,,0.0,147177,,1078
25739,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.9436,,,0.0,0.0,-1.9597,,0.0,0.0061,30000,0.0,2.0017,-0.0155,-0.0224,,,0.0,0.0,id_50,-0.5656,,,0.0,0.191,-0.0502,,4.3599,,,0.0,147178,,1079
25763,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1891,,,-0.0,-0.0,0.0096,,0.0,-0.0383,30000,0.0,0.0697,-0.1526,0.1199,,,0.0,0.0,id_50,0.0107,,,0.0,-0.2705,-0.0055,,0.1377,,,0.0,147179,,1080
25787,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0853,,,-0.0,-0.0,-0.0502,,0.0,-0.0055,30000,0.0,-0.1704,0.0141,0.0406,,,0.0,0.0,id_50,-0.0233,,,0.0,-0.046,0.0018,,0.1537,,,0.0,147180,,1081
25811,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.9976,,,-0.0,0.0,1.4912,,0.0,-0.0537,30000,0.0,0.4105,-0.1283,0.0639,,,0.0,0.0,id_50,-0.553,,,0.0,-0.2553,0.0065,,1.4262,,,0.0,147181,,1082
25835,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.7925,,,0.0,-0.0,-1.2326,,0.0,-0.064,30000,0.0,0.1886,-0.1346,0.0036,,,0.0,0.0,id_50,0.8964,,,0.0,0.603,0.0045,,-0.8688,,,0.0,147182,,1083
25859,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.624,,,0.0,-0.0,0.061,,0.0,-0.004,30000,0.0,0.5122,-0.4055,0.1243,,,0.0,0.0,id_50,-0.1942,,,0.0,-0.3856,0.0405,,1.3873,,,0.0,147183,,1084
25883,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1525,,,-0.0,-0.0,-0.3062,,0.0,-0.3415,30000,0.0,1.0855,0.4972,-0.0384,,,0.0,0.0,id_50,0.0884,,,0.0,0.4959,-0.0082,,-0.2347,,,0.0,147184,,1085
25907,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.7138,,,-0.0,-0.0,0.5751,,0.0,0.0758,30000,0.0,2.0079,-0.0176,0.0059,,,0.0,0.0,id_50,-0.0468,,,0.0,-0.0039,-0.005,,1.1303,,,0.0,147185,,1086
25931,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0257,,,0.0,0.0,0.0103,,0.0,-0.0151,30000,0.0,2.1641,-0.0033,-0.0076,,,0.0,-0.0,id_50,-0.0007,,,0.0,0.0106,0.0017,,0.0299,,,0.0,147186,,1087
25955,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0251,,,-0.0,0.0,0.0295,,0.0,-0.0442,30000,0.0,0.3597,0.0292,-0.0168,,,0.0,0.0,id_50,0.0133,,,0.0,-0.0286,-0.002,,-0.0056,,,0.0,147187,,1088
25979,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0145,,,0.0,0.0,0.0334,,0.0,0.0019,30000,0.0,-0.1866,-0.0001,0.0222,,,0.0,0.0,id_50,0.0173,,,0.0,-0.0021,0.0001,,-0.0581,,,0.0,147188,,1089
26003,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0198,,,0.0,0.0,-0.0026,,0.0,-0.0005,30000,0.0,-0.1252,0.0149,-0.0057,,,0.0,0.0,id_50,-0.009,,,0.0,0.0131,-0.0007,,0.0103,,,0.0,147189,,1090
26027,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0458,,,0.0,0.0,-0.0089,,0.0,-0.0062,30000,0.0,-0.0256,0.0011,-0.0006,,,0.0,0.0,id_50,0.0041,,,0.0,0.0418,0.0039,,0.0107,,,0.0,147190,,1091
